Date;Value
2003-09-02;192
2003-09-03;191
2003-09-04;190
2003-09-05;190
2003-09-06;198
2003-09-07;201
2003-09-08;202
2003-09-09;196
2003-09-10;194
2003-09-11;190
2003-09-12;189
2003-09-13;187
2003-09-14;201
2003-09-15;220
2003-09-16;245
2003-09-17;267
2003-09-18;275
2003-09-19;262
2003-09-20;250
2003-09-21;244
2003-09-22;204
2003-09-23;188
2003-09-24;179
2003-09-25;178
2003-09-26;188
2003-09-27;194
2003-09-28;200
2003-09-29;204
2003-09-30;207
2003-10-01;206
2003-10-02;206
2003-10-03;206
2003-10-04;204
2003-10-05;201
2003-10-06;194
2003-10-07;190
2003-10-08;181
2003-10-09;169
2003-10-10;156
2003-10-11;149
2003-10-12;145
2003-10-13;143
2003-10-14;142
2003-10-15;126
2003-10-16;111
2003-10-17;98
2003-10-18;175
2003-10-19;167
2003-10-20;74
2003-10-21;65
2003-10-22;53
2003-10-23;39
2003-10-24;19
2003-10-25;14
2003-10-26;25
2003-10-29;-41
2003-10-30;-46
2003-10-31;-48
2003-11-01;-68
2003-11-02;-76
2003-11-03;-32
2003-11-04;0
2003-11-05;0
2003-11-06;0
2003-11-10;-10
2003-11-11;0
2003-11-12;0
2003-12-12;0
2004-04-30;-93
2004-05-03;-92
2004-05-04;-92
2004-05-05;-92
2004-05-06;-128
2004-05-07;-92
2004-05-08;-92
2004-05-09;-91
2004-05-10;-91
2004-05-11;-90
2004-05-12;-89
2004-05-13;-88
2004-05-14;-85
2004-05-15;-81
2004-05-16;-75
2004-05-17;-67
2004-05-18;-100
2004-05-19;-81
2004-05-20;-59
2004-06-22;786
2004-06-23;814
2004-06-24;838
2004-06-25;838
2004-06-26;864
2004-06-27;866
2004-06-28;868
2004-06-29;866
2004-06-30;862
2004-07-01;857
2004-07-02;854
2004-07-03;835
2004-07-04;819
2004-07-05;793
2004-07-06;769
2004-07-07;739
2004-07-08;701
2004-07-09;669
2004-07-10;634
2004-07-11;599
2004-07-12;564
2004-07-13;530
2004-07-14;509
2004-07-15;489
2004-07-16;464
2004-07-17;445
2004-07-18;426
2004-07-19;414
2004-07-20;411
2004-07-21;402
2004-07-22;379
2004-07-23;341
2004-07-24;307
2004-07-25;271
2004-07-26;249
2004-07-27;235
2004-07-28;234
2004-07-29;231
2004-07-30;229
2004-07-31;250
2004-08-01;282
2004-08-02;298
2004-08-03;301
2004-08-04;311
2004-08-05;324
2004-08-06;334
2004-08-07;345
2004-08-08;372
2004-08-09;409
2004-08-10;451
2004-08-11;480
2004-08-12;488
2004-08-13;486
2004-08-14;478
2004-08-15;466
2004-08-16;443
2004-08-17;416
2004-08-18;390
2004-08-19;363
2004-08-20;339
2004-08-21;317
2004-08-22;301
2004-08-23;291
2004-08-24;303
2004-08-25;332
2004-08-26;354
2004-08-27;360
2004-08-28;358
2004-08-29;344
2004-08-30;324
2004-08-31;300
2004-09-01;281
2004-09-02;260
2004-09-03;238
2004-09-04;819
2004-09-05;194
2004-09-06;177
2004-09-07;166
2004-09-08;158
2004-09-09;154
2004-09-10;146
2004-09-11;142
2004-09-12;146
2004-09-13;161
2004-09-14;184
2004-09-15;209
2004-09-16;231
2004-09-17;246
2004-09-18;253
2004-09-19;254
2004-09-20;255
2004-09-21;256
2004-09-22;260
2004-09-23;262
2004-09-24;262
2004-09-25;259
2004-09-26;263
2004-09-27;269
2004-09-28;273
2004-09-29;268
2004-09-30;262
2004-10-01;262
2004-10-02;272
2004-10-03;286
2004-10-04;306
2004-10-05;320
2004-10-06;327
2004-10-07;328
2004-10-08;328
2004-10-11;334
2004-10-12;329
2004-10-13;317
2004-10-14;296
2004-10-15;269
2004-10-16;243
2004-10-17;202
2004-10-18;173
2004-10-19;154
2004-10-20;145
2004-10-21;145
2004-10-22;145
2004-10-23;134
2004-10-24;122
2004-10-25;106
2004-10-26;101
